2022-10-11 12:01;100;23.200000762939453;-69;GOOD;UNPLUGGED;DISCHARGING
2022-10-11 13:00;99;22.700000762939453;-136;GOOD;UNPLUGGED;DISCHARGING
2022-10-11 15:00;100;24.299999237060547;-1;GOOD;PLUGGED_AC;FULL
2022-10-11 16:00;100;23.700000762939453;3;GOOD;PLUGGED_AC;FULL
2022-10-11 17:00;100;22.200000762939453;6;GOOD;PLUGGED_AC;FULL
2022-10-11 20:00;99;23.0;-180;GOOD;UNPLUGGED;DISCHARGING
2022-10-12 01:00;96;22.200000762939453;-109;GOOD;UNPLUGGED;DISCHARGING
2022-10-12 15:00;100;22.100000381469727;0;GOOD;PLUGGED_AC;FULL
2022-10-12 16:00;100;22.299999237060547;0;GOOD;PLUGGED_AC;FULL
2022-10-12 17:00;100;22.299999237060547;0;GOOD;PLUGGED_AC;FULL
2022-10-12 18:00;100;22.399999618530273;6;GOOD;PLUGGED_AC;FULL
2022-10-12 19:00;100;22.399999618530273;3;GOOD;PLUGGED_AC;FULL
2022-10-12 20:00;100;23.700000762939453;0;GOOD;PLUGGED_AC;FULL
2022-10-12 21:00;100;23.100000381469727;0;GOOD;PLUGGED_AC;FULL
2022-10-12 22:00;100;22.0;9;GOOD;PLUGGED_AC;FULL
2022-10-12 23:01;100;22.0;-5;GOOD;PLUGGED_AC;FULL
2022-10-13 00:00;100;22.0;-4;GOOD;PLUGGED_AC;FULL
2022-10-13 01:00;100;22.0;-3;GOOD;PLUGGED_AC;FULL
2022-10-13 02:00;100;22.799999237060547;-5;GOOD;PLUGGED_AC;FULL
2022-10-13 03:00;100;21.700000762939453;0;GOOD;PLUGGED_AC;FULL
2022-10-13 04:00;100;21.700000762939453;2;GOOD;PLUGGED_AC;FULL
2022-10-13 05:00;100;21.700000762939453;10;GOOD;PLUGGED_AC;FULL
2022-10-13 06:00;100;21.700000762939453;-3;GOOD;PLUGGED_AC;FULL
2022-10-13 07:00;100;21.700000762939453;0;GOOD;PLUGGED_AC;FULL
2022-10-13 08:00;100;21.700000762939453;0;GOOD;PLUGGED_AC;FULL
2022-10-13 09:00;100;21.700000762939453;-1;GOOD;PLUGGED_AC;FULL
2022-10-13 10:00;100;21.700000762939453;-4;GOOD;PLUGGED_AC;FULL
2022-10-13 11:07;100;21.700000762939453;2;GOOD;PLUGGED_AC;FULL
2022-10-13 12:01;100;21.799999237060547;4;GOOD;PLUGGED_AC;FULL
2022-10-13 13:00;100;23.100000381469727;0;GOOD;PLUGGED_AC;FULL
2022-10-13 14:00;100;22.0;-5;GOOD;PLUGGED_AC;FULL
2022-10-13 15:00;100;22.0;-5;GOOD;PLUGGED_AC;FULL
2022-10-13 16:00;100;22.0;0;GOOD;PLUGGED_AC;FULL
2022-10-13 17:00;100;22.0;-1;GOOD;PLUGGED_AC;FULL
2022-10-13 18:00;100;22.0;-3;GOOD;PLUGGED_AC;FULL
2022-10-13 19:00;100;23.399999618530273;7;GOOD;PLUGGED_AC;FULL
2022-10-13 20:00;100;22.299999237060547;-13;GOOD;PLUGGED_AC;FULL
2022-10-13 21:00;100;22.299999237060547;-5;GOOD;PLUGGED_AC;FULL
2022-10-13 22:00;100;22.299999237060547;3;GOOD;PLUGGED_AC;FULL
2022-10-13 23:00;100;22.299999237060547;-5;GOOD;PLUGGED_AC;FULL
2022-10-14 00:00;100;22.299999237060547;0;GOOD;PLUGGED_AC;FULL
2022-10-14 01:00;100;22.299999237060547;-7;GOOD;PLUGGED_AC;FULL
2022-10-14 02:00;100;21.799999237060547;0;GOOD;PLUGGED_AC;FULL
2022-10-14 03:00;100;21.899999618530273;-4;GOOD;PLUGGED_AC;FULL
2022-10-14 04:00;100;21.899999618530273;4;GOOD;PLUGGED_AC;FULL
2022-10-14 05:01;100;21.899999618530273;4;GOOD;PLUGGED_AC;FULL
2022-10-14 06:00;100;22.299999237060547;-5;GOOD;PLUGGED_AC;FULL
2022-10-14 07:00;100;21.5;6;GOOD;PLUGGED_AC;FULL
2022-10-14 08:00;100;21.5;2;GOOD;PLUGGED_AC;FULL
2022-10-14 09:01;100;22.799999237060547;2;GOOD;PLUGGED_AC;FULL
2022-10-14 10:00;100;21.700000762939453;4;GOOD;PLUGGED_AC;FULL
2022-10-14 11:01;100;22.100000381469727;7;GOOD;PLUGGED_AC;FULL
2022-10-14 12:01;100;22.100000381469727;12;GOOD;PLUGGED_AC;FULL
2022-10-14 13:00;100;22.100000381469727;4;GOOD;PLUGGED_AC;FULL
2022-10-14 14:00;100;22.100000381469727;-5;GOOD;PLUGGED_AC;FULL
2022-10-14 19:01;100;22.600000381469727;-1;GOOD;PLUGGED_AC;FULL
2022-10-14 20:00;100;22.600000381469727;6;GOOD;PLUGGED_AC;FULL
2022-10-14 21:02;100;22.600000381469727;-4;GOOD;PLUGGED_AC;FULL
2022-10-14 22:00;100;22.600000381469727;-1;GOOD;PLUGGED_AC;FULL
2022-10-14 23:00;100;22.600000381469727;0;GOOD;PLUGGED_AC;FULL
2022-10-15 00:00;100;22.600000381469727;-4;GOOD;PLUGGED_AC;FULL
2022-10-15 01:00;100;22.600000381469727;0;GOOD;PLUGGED_AC;FULL
2022-10-15 02:00;100;22.899999618530273;3;GOOD;PLUGGED_AC;FULL
2022-10-15 03:00;100;22.799999237060547;-3;GOOD;PLUGGED_AC;FULL
2022-10-15 04:00;100;22.799999237060547;2;GOOD;PLUGGED_AC;FULL
2022-10-15 05:00;100;21.700000762939453;7;GOOD;PLUGGED_AC;FULL
2022-10-15 06:00;100;26.899999618530273;-200;GOOD;UNPLUGGED;DISCHARGING
2022-10-15 07:00;100;23.899999618530273;-8;GOOD;PLUGGED_AC;FULL
2022-10-15 08:02;100;23.600000381469727;-3;GOOD;PLUGGED_AC;FULL
2022-10-15 09:01;100;22.200000762939453;0;GOOD;PLUGGED_AC;FULL
2022-10-15 10:00;100;22.399999618530273;8;GOOD;PLUGGED_AC;FULL
2022-10-15 11:00;100;23.600000381469727;-7;GOOD;PLUGGED_AC;FULL
2022-10-15 12:00;100;23.299999237060547;2;GOOD;PLUGGED_AC;FULL
2022-10-15 13:00;100;22.200000762939453;0;GOOD;PLUGGED_AC;FULL
